valor;descricao;local;bairro/cidade;quarto-min;quarto-max;garagem-min;garagem-max;banheiro-min;banheiro-max;area(m2)-min;area(m2)-max;iptu;condominio;novidade;suite;acabamento
1200000;Linda e espaçosa Casa Estilo Sobrado na melhor área da Tijuca. PRIMEIRO PAVIMENTO: Jardim de entrada, sala ampla de tv integrada com sala ampla de jantar, cozinha planejada, lavand...;Rua Agostinho Menezes; Andaraí;4;4;2;2;3;3;180;180;0;0;Nenhuma;0;0
1560000;Casa duplex no bairro Jardim Guanabara com 209 metros quadrados composta por: 1º andar: varanda, sala ampla planejada e em dois ambientes, cozinha com armários planejados, 2 quarto...;Rua Marapeta; Jardim Guanabara;3;3;2;2;5;5;209;209;2077;0;Nenhuma;0;1
220000;Casa 3 andares, sendo andar principal composto por duas salas, duas cozinhas, uma suíte, quarto e banheiro social. Andar de baixo Suíte Master. Terceiro andar composto por terraço...;Rua 2; Paciência;3;3;2;2;2;2;260;260;0;0;Nenhuma;1;0
750000;Linda casa tríplex á venda no bairro de santa Teresa, o mesmo conta com três quartos, dois banheiros, sala espaçosa, pequena área de serviço e uma cozinha grande, casa de vila, amb...;Rua Paschoal Carlos Magno; Santa Teresa;3;3;0;0;2;2;42;42;52;220;Nenhuma;0;0
897000;A casa no bairro Tijuca tem 110 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros vaga em frente a casa na vila. Próximo ao colégio Militar. Possui armazém privativo, vara...;Rua Barão de Mesquita; Tijuca;3;3;1;1;3;3;100;100;330;90;Nenhuma;1;0
1600000;Casa com terreno (quintal com árvores) no Baixo Gavea, rua Major Rubens Vaz! Excelente investimento, para reforma completa! Estilo colonial, duplex, antiga, primeiro pavimento: sal...;Rua Major Rúbens Vaz; Gávea;3;3;0;0;3;3;250;250;5930;0;Nenhuma;0;0
325000;Excelente casa linear em Campo Grande, composta por varanda na frente e atrás, sala, 02 quartos, cozinha, banheiro social, área de serviço e 02 vagas de garagem. Local muito tranqu...;Rua Geraldo de La Rocque; Campo Grande;2;2;2;2;1;1;153;153;0;0;Nenhuma;0;0
2650000;CONDOMÍNIO ELDORADO   5 qtos, sendo 3 suítes., Suíte master com closet climatizado. As outras 2 suítes tb são climatizadas e possuem modulados. Escada interna em granito. Sala de T...;Rua José Carlos Pace; Jacarepaguá;5;5;4;4;5;5;750;750;5000;820;Nenhuma;1;0
270000;Olá !!! Você que busca uma excelente oportunidade , de casa linear , com quintal , garagem , possibilidade de ampliar , alias ... duas casas independentes , com farta opção de come...;Rua Águas da Prata; Paciência;3;3;4;4;2;2;300;300;0;0;Nenhuma;0;0
140000;CASA Duplex 3 QTOS(1 EM BAIXO) ,2 SALAS, 2 BANHEIROS COM BOX ALUMINIO, COPA COZINHA,GARAGEM PARA UNS 4 CARROS, LAVANDERIA, VARANDAS,SERVE PARA DUAS FAMÍLIAS. tudo em um ótimo terre...;Guadalupe; Rio de Janeiro;3;3;4;4;2;2;250;250;0;0;Nenhuma;0;0
350000;Linda casa colonial em rua tranquila(o endereço certo é RUA SAMBAETIBA 111, de acordo com o CEP EM REALENGO) perto de mercado, comércio, escolas, faculdades, bancos e condução. Óti...;Rua Sambaetiba; Padre Miguel;4;4;3;3;4;4;400;400;2450;0;Nenhuma;0;0
240000;A casa está localizado no bairro Guaratiba tem 80 metros quadrados com 2 quartos sendo 1 suite e 3 banheiros Possui área de fitness, espaço gourmet. Vai lhe possibilitar curtir os...;Rua Soldado Arlindo da Silva; Guaratiba;2;2;1;1;3;3;80;80;0;0;Nenhuma;1;0
480000;Cód: RICA30055. Família Bacellar apresenta mais uma excelente oportunidade no bairro do Riachuelo com farto comércio e condução do bairro. Casa totalmente reformada inclusive parte...;Rua Paes de Andrade; Sampaio;3;3;1;1;4;4;257;257;176;0;Nenhuma;0;0
250000;CASA LEGALIZADA EM PEDRA DE GUARATIBA JÁ COM HABITE SE ACEITA FINANCIAMENTO TERRENO DE 150M2 AREA EDIFICADA COM 80M2 2 QUARTOS SENDO 1 SUÍTE VARANDA SALA, COZINHA AMERICANA GARAGEM...; Pedra de Guaratiba; Rio de Janeiro;2;2;2;2;2;2;80;80;0;0;Nenhuma;1;0
300000;Casa de condomínio no Méier perto do comércio. Sala, cozinha com armários embutidos. Quarto com closet, banheiro com blindex. Terraço com churrasqueira e banheiro.;Rua Enéias Galvão; Méier;1;1;1;1;2;2;86;86;0;110;Nenhuma;0;0
650000;UMA RARIDADE NO CENTRO DA CIDADE MARAVILHOSA COM VISTA PARA O CRISTO REDENTOR!  A casa está localizada em um dos bairros mais legais do mundo segundo a revista Time Out : SAÚDE. Ou...;Rua Jogo da Bola; Centro;5;5;1;1;2;2;170;170;50;300;Nenhuma;0;0
460000;A melhor casa da região! Arquitetura moderna e funcional. Casa duplex com 3 quartos, com uma fantástica suíte, com banheiro amplo e hidromassagem. Salas espaçosas e ntegradas a coz...;Rua Cento e Quarenta;Pedra de Guaratiba;3;3;2;2;3;3;112;112;0;0;Nenhuma;1;0
420000;Excelente casa na Rua Graça Melo, em Cavalcanti! imóvel de 144m², composto por 1 suíte, 2 quartos, varanda, banheiro social e de serviço, cozinha e duas vagas na garagem. O imóvel...;Cavalcânti; Rio de Janeiro;2;2;2;2;2;2;144;144;480;0;Nenhuma;1;0
1500000;casa com vista para a restinga de marambaia, piscina, sauna, campo de voley, salao de jogos com sinuca prof., equipamentos de ginastica, etc., edicula completa.;Estrada da Vendinha; Barra De Guaratiba;5;5;10;10;6;6;474;474;2000;1000;Nenhuma;0;0
650000;Casa duplex em condomínio de luxo em Campo Grande. Composta no primeiro pavimento por amplo quintal com piscina e área gourmet e churrasqueira, varanda frontal, sala ampla, banheir...;Estrada do Mendanha; Campo Grande;3;3;3;3;4;4;160;160;0;350;Nenhuma;0;0
280000;Olá !!! Vc que esta buscando uma casa Top em Campo Grande, gigante com 250m² , independente , frente de rua , com dois andares , terraço , em rua residencial , a 5 minutos do Park...;Estrada Cachamorra; Campo Grande;2;2;2;2;2;2;250;250;0;0;Nenhuma;0;0
690000;"Casa em condomínio fechado com 225m2 , em local privilegiada, bucólico , ainda com muito verde sendo; 03 qts( 01 st), closet, banheiro com banheira de hidromassagem , box separado,...";Rua Tejo;Vila Valqueire;3;3;2;2;4;4;220;220;0;150;Nenhuma;0;0
339999;A casa no bairro Campo Grande possui 110 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui espaço gourmet. Vai lhe possibilitar curtir os dias mais quentes na pisci...;Campo Grande; Rio de Janeiro;2;2;1;1;2;2;110;110;0;0;Nenhuma;1;0
1300000;Excelente casa em centro de terreno no Condominio Terraças da Barra no Itanhangá. Construção moderna em 3 níveis com inúmeros ambientes e vistas indevassáveis: Nível térreo: hall,...;Rua Francisco Mangabeira; Itanhangá;4;4;2;2;5;5;310;310;410;900;Nenhuma;0;0
245000;Casa em condomínio de apenas 3 unidades. Sobrado frente de rua, composto de salão, 2 quartos, banheiro, copa cozinha, salão gourmet com acesso direto sem passar pela área íntima da...;Rua Magalhães Castro; Riachuelo;2;2;1;1;2;2;104;104;0;0;Nenhuma;0;0
550000;Ótima casa em condomínio fechado com plena segurança.   Casa duplex com 3 quartos, sendo que um quarto no primeiro pavimento, duas suítes do segundo pavimento , sendo que uma delas...;Rua Retiro dos Artistas; Pechincha;3;3;2;2;2;2;75;75;885;900;Nenhuma;1;0
350000;Ótima casa de vila á venda! O imóvel é composto por 2 pavimentos, sendo o 1° com hall de entrada, sala, banheiro social com box blindex recém reformado, 02 quartos com móveis embut...;Engenho Novo; Rio de Janeiro;3;3;2;2;2;2;100;100;0;50;Nenhuma;0;0
350000;Maravilhosa Casa localizado no bairro de Magalhães Bastos, Próximo ao Shopping Sulacap, Carrefour, Prezunic, Dom Atacadista, BRT, Transolimpica, fácil acesso a Av.Brasil e Vila Mil...;Rua Doutor Vasco Barcelos; Magalhães Bastos;3;3;1;1;3;3;168;168;434;0;Nenhuma;0;0
250000;Excelente Localização, casa sala 02 quartos copa cozinha quintal terraço e garagem, precisando de reforma.Aceita Carta de Crédito e fgtsAtualizado em:  ;Rua Jacinto Rebelo; Pilares;2;2;1;1;1;1;160;160;0;0;Nenhuma;0;0
435000;Ótima casa, juntinho a Conde de Bonfim, cercado de comércio e condução, cinco minutos do metrô. Casa composta de sala em 2 ambientes Cozinha americana, lavabo, lavanderia, banheiro...;Rua dos Araujos; Tijuca;2;2;0;0;2;2;100;100;624;0;Nenhuma;0;0
850000;NO CORAÇÃO DA TIJUCA, CASA FRENTE DE RUA TRIPLEX!! 1º PISO: GARAGEM PARA 3 CARROS, SALA EM DOIS AMBIENTES, AMPLA COPA COZINHA, ÁREA DE SERVIÇO E DEPENDÊNCIA DE EMPREGADA EM UM DOS...;Rua Tomás Coelho; Tijuca;4;4;3;3;4;4;250;250;1712;0;Nenhuma;0;0
115000;Casa em Sepetiba com 2 quartos, 1 suite com box blindex e armários nos banheiros. Possui poço artesiano e uma área grande coberta na arte de fora, podendo fazer comercio e com aces...;Estrada Rio-São Paulo; Sepetiba;2;2;4;4;2;2;85;85;1;1;Nenhuma;1;0
310000;Casa com 3 quartos sendo um com suite com vaga para 3 carros na garagem sala com 12.07m cozinha ampla com 14.00 m com area de servico nos fundos com 2 banheiros um no centro ligand...;Rua Sargento Dermeval Gil; Pavuna;3;3;3;3;2;2;20376;20376;0;0;Nenhuma;1;0
250000;Cód: TJCA30064. A Só Imóveis apresenta excelente casa de rua, em rua tranquila composta de sala, cozinha, banheiro, tres quartos sendo um suite com varanda, entrar e morar   Rev.11...;Rua Lima Drumond; Vaz Lobo;3;3;1;1;4;4;119;119;0;0;Nenhuma;1;0
300000;Casa à Venda, 384m² por R$ 300,000. Parada de Lucas   Rio de Janeiro/RJ   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Medeiros Imóveis RJ!...;Rua Cordovil; Parada de Lucas;3;3;3;3;3;3;384;384;0;0;Nenhuma;0;0
340000;A casa está localizado no bairro Campo Grande possui 110 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui espaço gourmet. Vai lhe possibilitar curtir os dias mais...;Campo Grande; Rio de Janeiro;2;2;1;1;2;2;110;110;0;0;Nenhuma;1;0
1199000;Vendo comercial/residencial, excelente oportunidade!!! Ótima localização, 3 casas em terreno de 550 m²: 1ª Casa composta de sala com varandão, 02 quartos, lavanderia, cozinha, banh...;Rua Padre André Moreira; Méier;5;5;12;12;4;4;550;550;0;0;Nenhuma;0;0
599000;Casa em condomínio , 2 quartos , um deles suite com closet , podendo haver terceiro quarto em sótão , garagem coberta para até 3 carros, churrasqueira, piscina, área de serviço Con...;Estrada dos Bandeirantes; Vargem Pequena;2;2;3;3;2;2;180;180;0;300;Nenhuma;1;0
1390000;Casa em Lugar tranquilo, construida em 2014, próximo a mercados Com piscina, sauna e campo de futebol. Próximo ao BRT Mato Alto. Acabamento fino, piso em madeira e sol da Manhã.;Estrada do Morro Cavado; Guaratiba;4;4;2;2;5;5;650;650;170;250;Nenhuma;0;0
560000;Atenção Investidores! Casa ampla com localização privilegiada ( 1ª praça do Parque Leopoldina). Imóvel com 3 quartos, 1 suíte de casal com closet ,sala com 2 ambientes, cozinha con...;Rua Tomás Rufino; Bangu;3;3;1;1;2;2;210;210;1600;0;Nenhuma;1;0
360000;Belíssima Casa no Bairro Manoela, próximo ao Bairro Adriana, Vitória, Letícia. Casa Pronta para Entrar e Morar, toda em fino acabamento em porcelanato e armários planejados nos qua...;Rua Campina Grande; Campo Grande;2;2;4;4;2;2;77;77;0;0;Nenhuma;0;1
305000;(21) 3 3 9 1   9794 Excelente casa única no terreno, com garagem para 3 carros, com uma sala ampla, área de serviço separada, ampla cozinha com armários, uma lavanderia e quintal....;Rua Ferreira Chaves; Penha Circular;2;2;3;3;2;2;340;340;0;0;Nenhuma;0;0
320000;EXCELENTE RESIDÊNCIA FRENTE DE RUA, PRÓXIMO A RUA FREI PINTO. CASA DUPLEX, SENDO O PRIMEIRO PAVIMENTO COMPOSTO DE: GARAGEM PARA DOIS CARROS, SALÃO EM DOIS AMBIENTES TODO EM PORCELA...;Rocha; Rio de Janeiro;1;1;2;2;4;4;111;111;0;0;Nenhuma;0;0
270000;Linda casa Terrea, Linear 3 quartos, sendo uma suíte confortável, quintal, portão social e de garagem, vaga para 2 carros. Ótima vizinhança, rua asfaltada, próximo de comércio, esc...;Rua Cento e Trinta e Dois;Pedra de Guaratiba;3;3;2;2;2;2;78;78;0;0;Nenhuma;1;0
200000;Ótima casa com salão 3 Quartos cozinha 2 Banheiros área na frente area atrás Lage pronta para segundo andar, próximo do Mercadão de Madureira e Colégio Carmela Dutra.;Rua Delfina Alves; Madureira;3;3;3;3;2;2;180;180;0;0;Nenhuma;0;0
1650000;Excelente casa localizada na Estrada Santa Marinha, Gávea.  Imóvel composto por: Sala ampla em 2 ambientes , 4 dormitórios sendo 3 suítes com armários, 3 banheiros sociais, copa co...;Estrada Santa Marinha; Gávea;4;4;4;4;5;5;291;291;500;0;Nenhuma;1;0
480000;Aceitamos financiamento pela Caixa Econômica.   Casa bem localizada, próximo á Av. Monsehor Félix, 5 minutos à pé da estação do BRT e 10 minutos do metrô Irajá.   Imóvel arejado, a...;Rua Carolina Amado; Irajá;3;3;3;3;2;2;250;250;0;0;Nenhuma;0;0
600000;Casa maravilhosa em Campo Grande, Rio de Janeiro. 4 quartos com suite e banheira hidromassagem, quatro banheiros, sala com 3 ambientes, cozinha grande, lavanderia externa estilo co...;Rua Ramiro da Silva Jordão; Campo Grande;4;4;2;2;4;4;319;319;0;0;Nenhuma;1;0
420000;Excelente casa, linear, 3 dormitórios, 2 suítes, cozinha ampla, arejada, lavanderia, quintal com churrasqueira, chuveirão, 3 vagas de garagem. Próximo ao comercio, escolas, farmáci...;Campo Grande; Rio de Janeiro;3;3;3;3;3;3;116;116;321;0;Nenhuma;1;0
165000;Casa à Venda, 150m² por R$ 165,000. Coelho Neto   Rio de Janeiro/RJ   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Medeiros Imóveis RJ!   Bas...;Rua Itaigara; Coelho Neto;3;3;2;2;1;1;150;150;0;0;Nenhuma;0;0
650000;EXCELENTE CASA DUPLEX CENTRO DE TERRENO COM QUINTAL !!!! RUA ENGENHEIRO GAMA LOBO ÓTIMA LOCALIZAÇÃO JUNTO À PRAÇA TOBIAS BARRETO. COMPOSTA DE 1º PISO (TÉRREO): VARANDA 3 SALAS ESCR...;Rua Engenheiro Gama Lobo; Vila Isabel;4;4;5;5;3;3;274;274;3091;0;Nenhuma;0;0
1100000;Um sonho de casa, arquitetura atemporal e com revestimentos que facilitam à manutenção, implantada em centro de um terreno de esquina, com portões de acesso para veículos para duas...;Rua Adolfo Porto; Moneró;5;5;4;4;6;6;322;322;2734;0;Nenhuma;0;0
1899990;Privilégio Imóveis vende!! Excelente Casa No Jardim Botânico, são 577m², dividida em 4 estúdios de gravação e uma casa residencial que possui 2 quartos, vaga de garagem no corpo da...;Rua Senador Lúcio Bittencourt; Jardim Botânico;2;2;3;3;3;3;577;577;0;0;Nenhuma;0;0
900000;Casa à venda na Avenida Guilherme de Almeida, Recreio dos Bandeirantes   Rio de Janeiro, RJ   Preço: R$ 900000.00   IPTU/Ano: R$ 4500.00   Preço/m²: R$ 5000.00   Condomínio: R$ 100...;Avenida Guilherme de Almeida; Recreio Dos Bandeirantes;3;3;2;2;3;3;180;180;4500;1000;Nenhuma;0;0
600000;Casa maravilhosa em Campo Grande, Rio de Janeiro. 4 quartos com suite e banheira hidromassagem, quatro banheiros, sala com 3 ambientes, cozinha grande, lavanderia externa estilo co...;Rua Ramiro da Silva Jordão; Campo Grande;4;4;2;2;4;4;319;319;0;0;Nenhuma;1;0
420000;Excelente casa, linear, 3 dormitórios, 2 suítes, cozinha ampla, arejada, lavanderia, quintal com churrasqueira, chuveirão, 3 vagas de garagem. Próximo ao comercio, escolas, farmáci...;Campo Grande; Rio de Janeiro;3;3;3;3;3;3;116;116;321;0;Nenhuma;1;0
165000;Casa à Venda, 150m² por R$ 165,000. Coelho Neto   Rio de Janeiro/RJ   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Medeiros Imóveis RJ!   Bas...;Rua Itaigara; Coelho Neto;3;3;2;2;1;1;150;150;0;0;Nenhuma;0;0
650000;EXCELENTE CASA DUPLEX CENTRO DE TERRENO COM QUINTAL !!!! RUA ENGENHEIRO GAMA LOBO ÓTIMA LOCALIZAÇÃO JUNTO À PRAÇA TOBIAS BARRETO. COMPOSTA DE 1º PISO (TÉRREO): VARANDA 3 SALAS ESCR...;Rua Engenheiro Gama Lobo; Vila Isabel;4;4;5;5;3;3;274;274;3091;0;Nenhuma;0;0
1500000;3 suítes, sendo uma delas master com hidromassagem, 2 banheiros, 2 closet, sala de estar e jantar, cozinha, escritório e área gourmet com piscina, hidromassagem e churrasqueira, ca...;Estrada do Mendanha; Campo Grande;4;4;6;6;6;6;300;300;1800;330;Nenhuma;1;0
300000;A casa no bairro Campo Grande tem 120 metros quadrados com 2 quartos e 1 banheiro;Campo Grande; Rio de Janeiro;2;2;1;1;1;1;120;120;0;0;Nenhuma;0;0
390000;Casa com 4 dormitórios à venda, 140 m² por R$ 360.000   Guadalupe   Rio de Janeiro/RJ Imóveis Mav vende excelente casa, frente de rua com sala em 02 ambientes, 04 dormitórios sendo...;Rua Argemiro de Hungria Machado; Guadalupe;4;4;2;2;4;4;140;140;0;0;Nenhuma;0;0
250000;Terreno com duas excelente casa a primeira varanda ,otima sala grande dois quartos grandes,banheiro e uma boa cozinhae terraço,segunda casa sala ,2 quartos grande banheiro e cozinh...;Rua Doutor Joviniano; Madureira;4;4;3;3;3;3;250;250;0;0;Nenhuma;0;0
1700000;A casa de condomínio térrea está localizado no bairro Barra da Tijuca tem 238 metros quadrados com 4 quartos sendo 4 suites e 6 banheiros Possui área de fitness, espaço gourmet. Va...;Avenida das Américas; Recreio Dos Bandeirantes;4;4;3;3;6;6;238;238;1;1;Nenhuma;1;0
220000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua Ana Cristina Cesar; Freguesia;3;3;1;1;4;4;140;140;0;0;Nenhuma;0;0
1350000;CASA EM VILA VALQUEIRE . Linda Casa em uma área privilegiada (Vale das Acácias), condomínio de luxo fechado com segurança 24h vigiado por câmeras, bem localizado. Casa com total in...;Rua São Caetano do Sul;Vila Valqueire;3;3;0;0;5;5;200;200;0;350;Nenhuma;0;0
230000;A térrea está localizado no bairro Piedade com 90 metros quadrados com 2 quartos e 1 banheiro;Rua Padre Manuel da Nóbrega; Piedade;2;2;2;2;1;1;90;90;0;0;Nenhuma;0;0
250000;MEDEIROS IMOVEIS RJ VENDE, PRÓX. URURAÍ, MUITO BOA CASA DUPLEX, 4 QTOS (SUITE), SALÃO E COPA COZINHA COM PISO EM GRANITO, PISCINA 4,5 X 6M. PODE DIVIDIR EM DUAS. ACESSO PARA 2 RUAS...;Coelho Neto; Rio de Janeiro;3;3;2;2;3;3;350;350;0;0;Nenhuma;1;0
470000;Oportunidade !! Casa com 4 quartos, 3 suítes, 4 banheiros. Casa toda com piso em porcelanato. Cisterna de 5.000 litros, 2 caixas de água de 1000 litros. Garagem coberta para 2 carr...;Rua Guilherme Veloso; Praça Seca;4;4;2;2;4;4;300;300;0;0;Nenhuma;1;1
230000;Casa para Venda no bairro Piedade, localizado na cidade de Rio de Janeiro / RJ, situado na zona Norte. Com 3 dormitórios, possui 2 banheiros, 1 vaga de garagem, 1 sala, acomoda 4 p...;Rua Luís Vargas; Piedade;3;3;1;1;2;2;68;68;0;0;Nenhuma;0;0
425000;Casa para quem prioriza espaço, muito grande precisando terminar a obra, localizada ao lado da Rua da Eletrônica de Cascadura, a mesma é composta de uma sala grande, sala de jantar...;Cascadura; Rio de Janeiro;2;2;0;0;4;4;374;374;0;0;Nenhuma;0;0
140000;Casa à Venda, 360m² por R$ 140,000. Coelho Neto   Rio de Janeiro/RJ   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Medeiros Imóveis RJ!   Bas...;Rua Fruhbeck; Coelho Neto;4;4;2;2;2;2;360;360;0;0;Nenhuma;0;0
520000;Casa triplex excelente localização (próximo a comércio e escolas). 3 quartos 4 banheiros Primeiro andar é composto de : garagem para 2 carros, sala, cozinha ampla e banheiro Segund...;Rua João Vieira; Quintino Bocaiúva;3;3;2;2;4;4;242;242;470;0;Nenhuma;0;0
380000;(21) 3 3 9 1   9794   Casa linear, frente de rua, única no terreno de 212,5m2. Junto Paróquia Sta Rita e Estação de Trem. imóvel modernizado, todo amplo, claro e arejado, piso porc...;Rua Capitão Vieira; Turiaçu;3;3;2;2;1;1;200;200;0;0;Nenhuma;0;0
265000;Excelente oportunidade na Pedra de Guaratiba. Casa com 2 quartos sendo 1 suíte, sala ampla, cozinha espaçosa, quintal espaçoso gramado. Para quem procura uma casa com quintal e pre...; Pedra de Guaratiba; Rio de Janeiro;2;2;2;2;1;1;150;150;363;0;Nenhuma;1;0
325000;Casa duplex 2 suítes, com um fantástico quintal, com potencial diferenciado. Não tem casa igual, PROJETO ÚNICO.   Composta por 2 suites Amplas, sendo uma suíte principal com varand...;Rua Juarez Getirana; Guaratiba;2;2;4;4;3;3;100;100;0;0;Nenhuma;1;0
6500000;Casa no bairro Barra da Tijuca com 550m² de área construída em terreno de 622m², contendo hall, sala de estar, sala de estar/jantar, varanda aberta, sala de TV, home theater, sala...;Rua Augusto Boal; Barra da Tijuca;4;4;4;4;4;4;550;550;900;1580;Nenhuma;0;0
5000000;Casa em alto patrão, 1 piso sala cozinha banheiro e 2 piso 3 quantos suites 3 piso sala de tv . A uma quadra da praia no posto 06 Barra da Tijuca toda em porcelanato e piso em made...;Rua Jornalista Pierre Plancher; Barra da Tijuca;4;4;4;4;2;2;611;611;23244;0;Nenhuma;1;1
3190000;Casa de condomínio com 573m2 de área construída com grande piscina com cascata e captação da água da chuva para encher, jardim, sauna, chuveirão, área gourmet com ilha ,iluminação...;Rua Sônia Angel Jones; Recreio Dos Bandeirantes;5;5;5;5;5;5;573;573;1160;1095;Nenhuma;0;0
222600;A casa está localizado no bairro Pedra de Guaratiba tem 100 metros, sendo 60m² de área construída e 40m² de área externa. Casas 2 quartos (1 suite) banheiro social, sala cozinha co...;Rua Soldado Prim Canes; Guaratiba;2;2;2;2;2;2;100;100;1;1;Nenhuma;1;0
