valor;descricao;local;bairro/cidade;quartos;garagem;banheiro;area(m2);iptu;condominio;novidade;suite;acabamento
908000;A Barcellos imóveis tem a satisfação de apresentar esta excelente oportunidade para você. Imóvel em padrão diferenciado, construção em alvenaria, laje de concreto, piso porcelanato...;Centro; Imbé;3;2;1;260;10;0;Super destaque;0;1
570000;CASA DE 4 QUARTOS À VENDA NO BAIRRO SANTA RITA DE CASSIA / CARMO   SETE LAGOAS  Sabe quando alguém sonha em morar em uma certa região da cidade, naquela casa dos sonhos? Pois é, as...;Rua Isauro Machado; Nossa Senhora do Carmo;4;4;3;237;0;0;Super destaque;0;0
26000000;Cinematográfica residência em uma das melhores ruas da Cidade Jardim, impecável e imponente, com vista panorâmica para todo o bairro totalmente arborizado, confortável com amplo li...;Rua das Jabuticabeiras; Cidade Jardim;5;7;7;1057;8997;0;Super destaque;0;0
1950000;Casa em Condomínio de Luxo com arquitetura moderna e inovadora, composta de 04 (quatro) quartos, 02 suítes, closet amplo e 2 semi suítes, sacada frontal, cozinha em formato de Ilha...;Estância Silveira; Contagem;4;6;1;400;1;1;Nenhuma;1;0
850000;lindo sobrado em Peruíbe,frente mar, no bairro Josedy. Com 4 dormitórios, sendo 4 suítes,sala para dois ambientes com piso e cerâmica,sacada, cozinha planejada,, quintal, piscina,...;Centro; Peruíbe;4;2;5;265;2775;0;Nenhuma;1;1
740000;OPOTUNIDADE   Sobrado amplo com 3 amplos dormitórios, sendo 1 suíte, 2 salas, 2 anti salas, ampla cozinha, 3 banheiros, varanda, 9 vagas de garagem sendo 5 cobertas, área de churra...;Rua Vinte e Oito de Julho; Fundaçao;3;5;3;300;0;0;Nenhuma;1;0
650000;SOBRADO Á VENDA VILA MARANDUBA GUARULHOS   SP  Sobrado terreno com 7x25, 3 dorms, sendo 3 suítes, sala, cozinha ampla, varanda + 2 banheiros, despensa, área de serviço, quintal com...;Vila Maranduba; Guarulhos;4;2;5;100;0;0;Nenhuma;1;0
800000;Excelente casa, localizada no bairro Chácara da Barra, 3 dormitórios, sendo 1 suíte com armários, sala para 2 ambientes, banheiro social, cozinha com armários, lavanderia, quintal...;Chácara da Barra; Campinas;3;3;3;251;750;1;Destaque;1;0
650000;sobrado de 3dorm com suite em pirituba  ;Travessa Aléxis Carrel; Vila Barreto;3;2;1;182;846;0;Nenhuma;1;0
650000;SOBRADO   JADRIM ITAPOÂ SENDO 03 DORMITÓRIOS, 03 SUÍTES, 01 CLOSET, 01 SALA, COPA COZINHA, SALA JANTAR, BANHEIRO, ÁREA DE SERVIÇO, DEPENDÊNCIA DE EMPREGADA, QUINTAL,7 VAGAS, TUDO E...;Jardim Ana Maria; Santo André;3;7;1;214;0;0;Nenhuma;1;0
650000;A casa no bairro Vila Pirajussara possui 139 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros Possui área verde de jardim, parquinho infantil. Vai lhe possibilitar pratic...;Rua Miguel Gonçalves Correia; Vila Pirajussara;3;2;3;139;2;0;Nenhuma;1;0
530000;EXCELENTE OPORTUNIDADE, RESSALTANDO QUE NOS FUNDOS EXISTE 2 CÔMODOS QUE PODE SER ALUGADO , COM ENTRADA, ENERGIA E ÁGUA SEPARADOS,;Jardim Morada do Sol; Indaiatuba;3;2;2;190;0;0;Nenhuma;0;0
550000;SOBRADO JARDIM VILA FORMOSA  Proximo ao Metrô Carrão e ao Metrô Tatuapé  140m²  3 DORMITÓRIOS SALA COZINHA 2 BANHEIROS ÁREA DE SERVIÇO 5 VAGAS DE GARAGEM (carros pequenos)  VALOR D...;Jardim Vila Formosa; São Paulo;3;5;2;140;600;0;Nenhuma;0;0
699000;Ótima casa/sobrado no bairro Medianeira, com 247m² construídos, divididos em 3 pavimentos. No andar térreo possui garagem fechada e coberta para até 4 carros, e mais espaço com chu...;Rua Tijuca; Medianeira;3;4;4;246;138;0;Destaque;0;0
785000;Sobrado para venda co 3 dormitórios, sendo 1 suite, armários planejados, banheiro social, lavabo, sala de jantar, sala de estar, cozinha planejada, lavanderia, despensa, garagem pa...;Vila Pirituba; São Paulo;3;7;3;160;0;0;Nenhuma;1;1
320000;"  Imóvel amplo com bom acabamento;    Possui: sala, copa, cozinha, 2 dormitórios, W.C., área de serviço coberta, quarto de despejo e quintal espaçoso com arvores frutíferas.  Ótima...";Jardim Campos Verdes; Hortolândia;2;2;1;95;0;0;Nenhuma;0;0
355000;Casa Padrão.Os preços vistos nos anúncios como referencia para consultas podem sofrer variações. Por razões diversas, como por exemplo, a alta valorização do mercado, tempo do imóv...;Parque Nova Carioba; Americana;1;0;1;30;0;0;Nenhuma;0;0
430000;2 dormitórios com closet (podendo ser reversível), sala integrada com a cozinha modulada, quintal com árvores frutíferas, 2 vagas  Há mais de 45 anos a CASABRANCA atua no mercado i...;Vila Barao; Sorocaba;2;2;1;108;0;0;Nenhuma;0;0
650000;"REF: 5780  Sobrado em ÓTIMO estado a 14min a pé do Terminal Jabaquara, próximo a restaurantes, mercados e comércios em geral; com fácil acesso ao Hospital São Luiz   BOA localizaçã...";Rua Benjamim Lima; Jardim Oriental;3;2;4;139;0;0;Nenhuma;0;0
720000;Excelente casa de dois pavimentos, cobertura toda de telhas de cimento, garagem para 4 carros, 4 quartos sendo 2 suítes, closet, acabamentos em granito, porcelanato e mármore, quin...;Vila do Carmo Colonia do Marcal; São João Del Rei;4;4;1;267;0;0;Nenhuma;1;1
410000;"Excelente Oportunidade! Casa com 2 dormitórios, sendo 1 suíte; sala; cozinha; banheiro social; varanda; área de serviço. Área de churrasqueira; chuveirão; lavabo. Imóvel 100% legal...";Itaipuaçú; Maricá;2;1;1;76;0;0;Nenhuma;1;0
750000;CASA CONDOMINIO Ref.: CA1033;Jardim São Luiz; Ribeirão Preto;3;2;4;300;0;500;Nenhuma;0;0
795000;Sobrado a venda localizado no City Pinheirinho, com 3 dormitórios sendo 1 suíte, sala ampla, copa e cozinha planejada , 3 banheiros, lavabo, lavanderia, dependência de empregada co...;Jardim Pinheiros; São Paulo;3;3;3;109;0;0;Nenhuma;1;0
750000;A Criscasa imobiliária oferece para venda excelente casa no bairro Enseada das Gaivotas, Rio das Ostras RJ  ( Parte superior) 02 quantos com suíte 01 banheiro social 01 sala com 2...;Rua Barbosa Lima Sobrinho; Enseada das Gaivotas;4;5;3;200;0;0;Nenhuma;1;0
1079000;Casa à venda Castelo   Belo Horizonte/MG   Casa à venda no bairro Castelo 114 m², com 3 quartos sendo 1 Suíte com Closet, 3 banheiros, 1 sala ampla para até 3 ambientes, lavabo, co...;Rua Elson Nunes de Souza; Castelo;3;2;3;114;0;2011;Super destaque;1;0
1400000;Casa em estilo moderno, finalizando a construção, ótima qualidade dos materiais utilizados, espaços pensados nos mínimos detalhes para acolher sua família!  São 3 suítes, todas com...;Alphaville Litoral Norte 1; Camaçari;3;2;2;285;0;0;Super destaque;1;0
100000;Casa linear de quartos sala e mais 1 escritório em Rua fechada com portão automático em lugar tranquilo e super arejado, com sala banheiro mais uma dependência cozinha. Perto de tu...;Fonseca; Niterói;1;0;1;59;60;80;Super destaque;0;0
274000;Sobrado a venda no Jardim Santa Lídia em Mauá, 68 m² de área construída, 2 suítes, sala, cozinha, banheiro, área de serviço, 1 vaga de garagem. A 300 metros da Escola E. Adelaide E...;Jardim Santa Lídia; Mauá;2;1;1;68;100;0;Nenhuma;1;0
350000;  Casa da frente possui 80 m².  Casa dos fundos possui 90 m² sendo sala, cozinha, 2 dormitórios e 1 W.C.  3 vagas de garagem.  ;Jardim Santa Madalena; Sumare;3;3;1;300;0;0;Nenhuma;0;0
950000;CASA NO MELHOR DO LIMÃO COM 3 DORMITORIOS SENDO 1 SUITE, 2 BANHEIROS SENDO 1 COM HIDROMASSAGEM, SALA DOIS AMBIENTES COM TERRAÇO, COZINHA AMERICANA, SALA DE JANTAR, LAVANDERIA, QUIN...;Limão; São Paulo;3;3;3;124;0;0;Destaque;1;0
510000;Sobrado de 174 metros quadrados   Agende sua visita !   Corretores a disposição da família Traga sua Proposta!  More Bem !  Características do imóvel Área de serviço Cozinha Lavabo...;Jardim Pilar; Santo André;3;3;2;174;0;0;Nenhuma;0;0
600000;CASA ASSOBRADADA COM 03 DORMITORIOS COM ARMARIO E 01 SUITE, SALA COM 02 AMBIENTES, COZINHA COM ARMARIO, 03 BANHEIROS, 01 LAVABO, AREA DE SERVIÇO COM EDICULA E BANHEIRO E VAGA PARA...;Vila Carolina; São Paulo;3;2;3;100;0;0;Nenhuma;1;0
250000;Casa em excelente localização com aproximadamente 68m² de área construída e terreno 300m² São 02 quartos, 02 salas, cozinha, banheiro social, área de serviço. 02 Vagas de garagem,...;Aclimacao; Uberlândia;2;2;1;68;0;0;Nenhuma;0;0
750000;Agende sua visita e conheça este espetacular sobrado frontal, com garagem embaixo do sobrado, vagas pra no mínimo 6 carros, acabamento estiloso, planta bem distribuída..., boa loca...;Rua Manuel da Silva; Vila Domitila;3;6;3;218;2904;0;Nenhuma;0;0
670000;"Sobrado NOVO a venda na Sabara!!!!  SOBRE o Imóvel :  Que tal MORAR BEM com a sua Família; Imóvel novo ACONCHEGANTE e SEGURO; Conheça essa OPORTUNIDADE. Em fase final de acabamento...";Rua José Maria de Abreu; Jardim Palmares;3;2;2;110;0;0;Nenhuma;0;0
665000;Excelente residencia térrea, em localização privilegiada. Contendo três dormitórios, sendo uma suite com hidromassagem. Sala de estar. Sala de Jantar. Cozinha. Área de serviço. Des...;Jardim Estoril; Bauru;3;2;2;186;0;0;Nenhuma;1;0
393000;Sobrado Sala para 2 ambientes 03 Dormitórios Sendo 01 suíte Cozinha com armários WC social com box e gabinete Piso: Cerâmica 02 Vagas de garagem cobertas  Lazer do Imóvel: Outro cô...;Jardim Portugal; São José dos Campos;3;0;2;170;0;0;Nenhuma;1;1
650000;Excelente terreno de 1100m², ampla área de vegetação e com duas ótimas residências (NÃO AVERBADAS). Localizado na Estrada Afonso Lourenço Mariante, próximo à Estrada Costa Gama, Es...;Estrada Afonso Lourenço Mariante; Lomba do Pinheiro;4;6;1;370;0;0;Nenhuma;0;0
290000;Casa a venda !!Valor de Venda: R$290.000,002 Quartos1 Suíte1 Banheiro1 Sala1 Cozinha2 Vagas  ;Jardim Bela Vista; Sumare;1;2;1;63;1;0;Nenhuma;1;0
255000;"Lindo sobrado a venda, com 2 dormitórios, no Jardins   Bela Vista!!!  2 dormitórios; 1 banheiro social; 1 lavabo; Sala e cozinha em conceito aberto; Área de serviço; Quintal com ch...";Rua Amântino Francisco da Silva; Bela Vista;2;1;1;70;0;0;Nenhuma;0;0
850000;Imóvel apenas 150 metros da praia, próximo do Centro de Itanhaém e com grande potencial para Pousada.   Sobrado da frente com 3 dormitórios sendo 2 suítes, sala 2 ambientes, cozinh...;Nova Itanhaém; Itanhaém;5;5;5;322;0;0;Nenhuma;1;0
1300000;A casa de condomínio sobrado no bairro Jardim Armênia com 226 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros Possui área de fitness, espaço gourmet. Vai lhe possibilita...;Rua Agostinho Caporali; Jardim Armênia;3;2;3;226;0;0;Nenhuma;1;0
795000;Vendo excelente sobrado, Rudge Ramos  V. Vivaldi, excelente localização, rua tranquila. 3 suites, 4 vagas cobertas, churrasqueira, dependência de empregada  ;Vila Vivaldi; São Bernardo do Campo;3;4;3;192;1000;0;Nenhuma;1;0
199000;Casa para venda em Vila Jardini de 93.00m² com 2 Quartos e 1 Garagem;Vila Jardini; Sorocaba;2;1;1;93;39;0;Nenhuma;0;0
650000;Sobrado no bairro Parque Vitória em rua estritamente residencial. Próximo a colégios e farmácias 24 horas, supermercado Sonda, Assaí e a cinco minutos do Metrô Tucuruvi. Fácil aces...;Rua Murilo Furtado; Tucuruvi;2;2;3;164;0;0;Nenhuma;0;0
500000;Linda casa com 2 dormitórios, banheiro social, sala ampla para 2 ambientes, cozinha americana. Edícula com 1 dormitório, banheiro e area de serviço.  NÃO ACEITA FINANCIAMENTO / EST...;Parque Jambeiro; Campinas;2;4;2;115;0;0;Nenhuma;0;0
1260000;03 dorms: piso frio, planejados............... 01 suíte: piso frio............... 01 Sala: piso frio, 03 ambientes............... 01 Cozinha: piso frio, planejados............... 0...;Paraiso; Santo André;3;4;3;257;0;0;Nenhuma;1;1
700000;Casa para venda em Centro de 220.00m² com 3 Quartos, 3 Suites e 2 Garagens;Centro; Americana;3;2;2;220;52;0;Nenhuma;1;0
700000;;Sumaré; Caraguatatuba;3;4;3;222;0;0;Super destaque;0;0
268000;CASA 3/4 SUITE COM QUATRO VAGA COBERTAS   SUPER SEGURA E EM BAIRRO FORMADO     CASA TEM TRES QUARTOS SENDO UM SUITE , BANHEIRO SOCIAL, , JARDIM DE INVERNO, HALL, COZINHA E SALA SEP...;Luizote de Freitas; Uberlândia;3;4;2;153;0;0;Super destaque;1;0
550000;Vendo sobrado na região do Leblon , próximo ao trevo Imbirussu. O imóvel contém: 3 quartos 2 suítes 1 escritório 4 banheiros ( um com banheira) 1 sala 1 cozinha Área de serviço Áre...;Jardim Leblon; Campo Grande;3;0;3;220;0;0;Super destaque;1;0
260000;Sobrado com 2 dormitórios na Vila Ré, sala, cozinha, banheiro, 1 vaga de garagem, área de serviço. Próximo a restaurantes, escolas, mercados, lojas, academias, praças, padarias, fa...;Vila Ré; São Paulo;2;1;1;55;0;0;Nenhuma;0;0
850000;Fale conosco:  ;Vila das Mercês; São Paulo;3;4;2;144;0;0;Nenhuma;0;0
750000;Sobrado Vila Bastos   Excelente localização   168m2 de terreno   197m2 de área construída   3 suites/ 3 vagas/ 4 banheiros/ cozinha/ copa/ área de serviço e quintal  ;Vila Bastos; Santo André;3;3;5;197;100;0;Nenhuma;1;0
240000;2 dormitórios, sala, copa, cozinha, wc c/ box, laje, piso frio, área de serviço, quintal, churrasqueira, garagem. ACEITA FINANCIAMENTO !!! ACEITA TROCA POR CASA DE 03 DORMITÓRIOS !...;Parque Residencial Nova Caçapava; Caçapava;2;1;1;110;0;0;Nenhuma;0;0
460000;Linda casa semi mobiliada Semi novo, muito bem cuidada  1 suite com moveis planejados 1 quarto  Banheiro social  Sala com moveis planejado Janelas em aluminio, lampadas em Led. Est...;Rua Palmital; Lancaster;1;2;2;89;0;0;Nenhuma;1;1
290000;Residência bem localizada, próxima a mercados, farmácias, praça, restaurantes, escolas. Imóvel reformado e com pintura recente. Encanamento e eletricidade em boas condições. Com 3...;Campos Eliseos; Ribeirão Preto;3;1;1;88;0;0;Nenhuma;0;0
530000;Casa maravilhosa impecável com:   3 dorms mobiliado (sendo 1 suíte) + 1 de empregada com banheiro.   Garagem coberta em ardósia, quintal amplo com churrasqueira coberta.   Sala par...;Rua Carlos Chambelland; Butantã;4;2;4;175;1110;0;Nenhuma;1;0
530000;IPTU Mensal: 100,00 Área Construída:107,00 M Área do Terreno: 250,00 M Ana Maria Imóveis Vende Casa Massaguaçu Caraguatatuba Internamente: 2 Dormitórios Sendo 1 Suíte, 1 Banheiros...;Jardim do Sol; Caraguatatuba;2;3;3;107;100;0;Nenhuma;1;0
640000;VENDA URGENTE, Sobrado 3 Dormitórios 1 Suíte E 3 Vagas Aceita Troca. Excelente sobrado 3 dormitórios sendo 1 suíte, mais banheiro, 3 salas, sala de tv, sala de jantar e sala de est...;Vila Cleonice; São Paulo;3;3;3;130;108;0;Nenhuma;1;0
555000;Casa residencial com 3 dormitórios e 2 vagas à venda no bairro Hípica em Porto Alegre com 146,00m² pSobrado à venda em Porto Alegre no bairro Hípica, desocupado, com 3 dormitórios,...;Rua Senador Mondin; Aberta dos Morros;3;2;3;178;0;0;Nenhuma;0;0
255000;Corretor: Guilherme Martins CRECI.: 25.264 Contato:   Casas Duplex com 2 e 3 Quartos  02 Suítes 01 Sala de Estar/Jantar 01 Cozinha Americana Lavabo Área de Serviço Quintal Independ...;Avenida Ubaldino Júnior Quadra 30Lote 01 - Fontana II; Fontana I;2;0;3;100;0;0;Nenhuma;1;0
470000;Excelente imóvel localizado no bairro Vila Alvinópolis em São Bernardo do Campo com dois dormitórios, um banheiro, sala dois ambientes, cozinha e área de serviço. Possui duas vagas...;Rua Jurista Ivan Fleury Meirelles; Vila Jordanopolis;2;2;1;89;0;0;Nenhuma;0;0
370000;Casa geminada toda decorada com ar condicionado com aproximadamente 60 m² entrada inividual, revestida em pintura, portão eletronico.  1º Pavimento Sala para dois ambientes Banho s...;Copacabana; Belo Horizonte;2;1;3;60;0;1;Nenhuma;0;0
520000;Casa em construção com 162 M² para venda! Com churrasqueira, piso de porcelanato e aquecimento de água com energia solar!  Consulte nos para mais informações! Imobiliária Plena Mai...;Vila São Pedro; Hortolândia;3;0;2;97;0;0;Destaque;0;1
2500000;Excelente sobrado 320 m2 de área construída, 3 dormitórios (3 suítes), 1 escritório, sala ampla 2 ambientes, 2 lavabos, cozinha grande 2 ambientes, lavanderia, 3 jardins de inverno...;Rua Euclides Pacheco; Vila Gomes Cardim;3;6;5;200;900;0;Nenhuma;1;0
420000;Venha conhecer e marque uma visita,ótima localização próximo de mercado,farmácia,escola e posto de saúde!!  ;Parque Universitário de Viracopos; Campinas;3;0;2;120;0;0;Nenhuma;0;0
420000;Boa Casa para Venda, Peruíbe / SP no bairro Cidade Nova Peruíbe a 900 metros da praia com 3 dormitórios sendo 1 suíte, cozinha americana e garagem para 2 carros       Descrição com...;Nova Peruíbe; Peruíbe;3;2;1;180;0;0;Nenhuma;1;0
516000;Sobrado com 110 m². Ótima localização.Com 02 dormitórios, sendo 02 suítes.Sala ampla. 01 wc social.Cozinha e área de serviço.02 vagas.  ;Jardim Pilar; Santo André;2;2;1;110;0;0;Nenhuma;1;0
680000;Sobrado residencial ou Comercial, com 2 andares possui: Casa superior com sala de estar com varanda, sala de jantar, banheiro social, área de serviço, cozinha, 3 dormitórios, sendo...;Jardim Simus; Sorocaba;5;4;1;367;200;0;Nenhuma;0;0
603000;Sobrado em condomínio fechado localizado na Vila Metalúrgica com 3 dormitórios e piso laminado. Sala 2 ambientes com acabamento do piso em granito e teto com decoração de sanca em...;Rua Ibatiba; Vila Metalurgica;3;2;2;94;361;450;Nenhuma;0;0
2350000;Sobrado à Venda no City América na Rua Pierre Duchen com 4 dormitórios com armários e ar condicionado, 2 suítes sendo 1 master com closet e hidro, sala 3 ambientes com sacada e ar...;Rua Pierre Duchen; City America;4;5;4;418;0;0;Nenhuma;1;0
798000;CASA TRIPLEX 2 SUITES + CHURRASQUEIRA E SOLARIUM !!!  Mais uma raridade na Invista Inteligência Imobiliária, casa em condomínio porém ela é a primeira com entrada independente ! 2...;Vila Belmiro; Santos;2;2;2;135;278;0;Super destaque;1;0
499000;Venha desfrutar de uma das melhores localizações de Imbé Imóvel em excelente localização, próximo ao mar, bem ao lado da Avenida Garibaldi.  Composto por três dormitórios, sendo um...;Centro; Imbé;3;1;1;160;10;0;Super destaque;0;0
195000;"CONDIÇÕES DE PAGAMENTO: Entrada de 20% parcelado em até 36x; Ato a partir de R$5.000,00;  Financiamos pela Caixa e outros bancos;  Pode utilizar seu FGTS como entrada; Financiamos...";Bela Vista; Palhoça;2;1;1;50;0;0;Super destaque;0;0
260000;11/02 Vende se casa em Restinga!  Casa em local muito tranquilo no bairro Nova Restinga, com dois dormitorios, banheiro social, sala, cozinha e varanda com area de servico, quintal...;; Restinga;2;2;1;200;0;0;Nenhuma;0;0
700000;IMÓVEL A VENDA: CASA NO UMUARAMA, OSASCO/SP     Casa bem localizada, em piso laminado, com 2 quartos sendo suíte, sala de estar e sala de jantar, cozinha com armários planejados, 5...;Umuarama; Osasco;2;2;5;100;0;0;Nenhuma;1;1
580000;Casa térrea com 4 dormitórios sendo 2 suítes no Jardim Bom Principio  AT: 179,96m² AC: 131,27m² 4 dormitórios sendo 2 suítes Cozinha planejada. Sala estra/jantar Banheiro social Ár...;JARDIM BOM PRINCIPIO; Indaiatuba;4;2;3;131;0;0;Nenhuma;1;0
530000;Sobrado com uma linda sala ampla, com cozinha, 01 lavabo, área destina para tanque e máquina de lavar. No piso superior, temos 03 dormitórios, sendo 02 com ótimo tamanho, 01 deles...;Rua Bartolomé Carducho; Morumbi;3;3;2;127;120;0;Nenhuma;0;0
500000;Casa residencial para Venda Conjunto Residencial Nova Bertioga, Mogi das Cruzes 3 dormitórios sendo 1 suíte, 1 sala, 2 banheiros, 2 vagas 95,00 m² construída, 95,00 m² útil  Casa n...;Conjunto Residencial Nova Bertioga; Mogi das Cruzes;3;2;2;95;0;0;Nenhuma;1;0
440000;Terreno de 260 metros² contendo 3 casas, a primeira casa é a maior, possui dois dormitórios, sala, cozinha, lavanderia e 2 banheiro, em um corredor lateral, com duas casas menores,...;Travessa Atacama; Vila Gustavo;2;2;2;260;1500;0;Nenhuma;0;0
1400000;SOBRADO para VENDA  VILA LIVIEIRO, SÃO PAULO   180 m² de área construída. Imóvel com três suítes, ampla cozinha, lavabo, sala para dois ambientes, quintal, área de serviços fechada...;Vila Liviero; São Paulo;3;6;4;180;103;0;Nenhuma;1;0
380000;Casa de 3 dormitórios no Morro do Espelho de São Leopoldo. São 3 dormitórios, sala de estar e jantar, cozinha e banheiro, churrasqueira, garagem para um carro, pátio com jardim. Lo...;Rua Felipe Matte; Morro do Espelho;3;1;1;81;700;0;Destaque;0;0
680000;Lindo sobrado, totalmente reformado, todo com piso frio, repleto de armários em todos os ambientes e todos eles bem espaçosos, entrada lateral, quintal nos fundos e 1 quarto(que po...;Rua Paulo Carabet; Vila Nova Cachoeirinha;3;2;3;122;0;0;Nenhuma;0;0
880000;Terreno 172m2, com duas casas pequenas de três cômodos e antigas, o que vale é o terreno e a localização que é privilegiada.  ;Alto da Lapa; São Paulo;3;3;2;172;200;0;Nenhuma;0;0
500000;Procurando casa no bairro Jardim São Pedro em Americana?    Imóvel com 260 mts² e 156 mts² construído. São 2 casas no terreno, a da frente possui 2 dormitórios e 1 banheiro, já o d...;Cidade Jardim I; Americana;3;3;2;156;976;0;Nenhuma;0;0
220000;Casa para alugar   Jardim Maria Antônia (Nova Veneza)   Sumaré/SP 02 dormitórios, sala, cozinha, banheiro, toda com piso cerâmico, Forro Lajota, garagem para 01 carro. Ar condicion...;Jardim Maria Antônia Nova Veneza; Sumare;2;1;1;59;25;0;Nenhuma;0;1
520000;Sobrado localizado na região da Mata do Jacinto    4 quartos, sendo 1 suíte   3 banheiros   Sala para dois ambientes   Varanda gourmet  No asfalto, excelente região, localizado pró...;Mata do Jacinto; Campo Grande;4;2;3;230;0;0;Nenhuma;1;0
149000;Sobrado a venda no bairro esplanada  Área privativa:53m²  Não possui condomínio  Tem escritura  2 dormitórios, banheiro, sala e cozinha separadas, área de serviço  Vaga de estacion...;Avenida Ângelo Guisso; Esplanada;2;1;1;53;362;0;Nenhuma;0;0
1790000;linda casa reformada,amplo living voltado para a piscina,com quatro suítes, sendo a master com hidro,jardim externo quintal com churrasqueira.Em excelente localização o lado dos Co...;Rua Corgie Assad Abdalla; Vila Sônia;4;4;5;272;1089;0;Nenhuma;1;0
865000;"Descrição: Excelente casa no Village das Flores, casa de alto padrão. Área total 500,00 m² ; Área construída de 380.00 m². 05 Dormitórios, sendo 02 suítes com ar condicionado (01 M...";Rua Antônio Rossi; Village das Flores;5;8;3;380;1900;0;Nenhuma;1;0
1003673;Maravilhoso lançamento em uma localização estratégica de são Paulo, á 11 minutos do metrô Brás, 17 minutos do mercado municipal, próximo a supermercados, shoppings, farmácias enfim...;Rua Silva Teles; Pari;3;2;2;124;0;0;Nenhuma;0;0
620000;Excelente sobrado , com 239 mts , distribuídos em 04 quartos ( 01 Suíte ), 02 Banheiros , Sala de estar, Sala de jantar, Lavabo, Cozinha estilo americana , Lavanderia, Edícula com...;Rua Laranjal Paulista; Vila Pompéia;4;4;3;239;128;0;Nenhuma;1;0
1325000;Linda casa em Campos do Jordão, com 1.000 mts² de área total e 400,00 mts² aproximadamente de área construída, com 05 dormitórios, 03 salas, 04 banheiros, 01 cozinha, 02 lareiras,...;Rua Lasar Segall; Alto do Capivari;5;10;4;400;500;0;Nenhuma;0;0
720000;Sobrado Vila Nivi, 3 quartos, 1 suite, 3 vagas, 10 minutos do Shopping Metro Tucuruvi.  Otimo 3 dormitorios sendo 1 suite, ampla varanda na suite tambem, sala 2 ambientes e lavabo,...;Rua Conde de Assumar; Tucuruvi;3;3;4;110;0;0;Nenhuma;1;0
2500000;CASA para Venda e Locação MIRANDOPOLIS, SAO PAULO 3 dormitórios sendo 1 suíte, 2 salas, 5 banheiros, 7 vagas 300,00 construída, 300,00 total ENTRADA LATERAL CASA ISOLADA NOS DOIS L...;Rua das Hortênsias; Mirandópolis;3;7;5;300;1000;0;Nenhuma;1;0
6800000;Belíssima e excelente casa em rua fechada com portaria 24h num lugar único e diferenciado no Alto de Pinheiros. Reformada com elegância e requinte. 4 amplas suites com ar condicion...;Rua Doutor Carlos Norberto de Sousa Aranha; Vila Madalena;4;3;4;338;0;0;Super destaque;1;0
11200000;Começando pelo amplo living com lareira para ambientes integrados, o espaço iluminado tem acesso ao jardim com piscina e uma vista privilegiada para o bairro. Além da piscina exter...;Cidade Jardim; São Paulo;4;10;4;1041;760;0;Super destaque;0;0
187000;Casa terrea com 2 dormitorios, Sala jantar com passa pratos, banheiro, anexo nos fundos garagem com churrasqueira, c / area servico/dispensa, num Terreno 12x30, com 7m de recuo da...;Estrada Otaviano José Pinto; Lami;2;2;2;97;200;0;Super destaque;0;0
650000;Casa Residencial   Jardim Carlos Gomes   Jundiaí/SP. AT: 388m² e AC: 210m² Privativos. Excelente imóvel todo em piso porcelanato, possui 02 dormitórios planejados e com ar condicio...;Jardim Carlos Gomes; Jundiaí;2;4;3;388;1300;0;Nenhuma;0;1
850000;Imóvel apenas 150 metros da praia, próximo do Centro de Itanhaém e com grande potencial para Pousada.   Sobrado da frente com 3 dormitórios sendo 2 suítes, sala 2 ambientes, cozinh...;Nova Itanhaém; Itanhaém;5;5;5;322;0;0;Nenhuma;1;0
1300000;A casa de condomínio sobrado no bairro Jardim Armênia com 226 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros Possui área de fitness, espaço gourmet. Vai lhe possibilita...;Rua Agostinho Caporali; Jardim Armênia;3;2;3;226;0;0;Nenhuma;1;0
795000;Vendo excelente sobrado, Rudge Ramos  V. Vivaldi, excelente localização, rua tranquila. 3 suites, 4 vagas cobertas, churrasqueira, dependência de empregada  ;Vila Vivaldi; São Bernardo do Campo;3;4;3;192;1000;0;Nenhuma;1;0
680000;Belíssima casa duplex em Saquarema ! Terreno plano de 450m² com área construída de 230 m². 1º pavto : sala ampla em 2 ambientes (estar e jantar), lavabo, cozinha, despensa, área de...;Rua das Mangueiras; Bonsucesso Bacaxa;3;4;2;230;0;0;Nenhuma;0;0
1200000;Casa com 4 dorms (1 suíte com closet), wc, escritório, sala tv, sala jantar, sala estar, 1 lavabo, sala com lareira, cozinha, despensa, lavanderia, 1 suite para empregada, área gou...;Condomínio Fechado Piccolo Paese; Salto;4;3;1;383;0;0;Nenhuma;1;0
650000;Sobrado no bairro Parque Vitória em rua estritamente residencial. Próximo a colégios e farmácias 24 horas, supermercado Sonda, Assaí e a cinco minutos do Metrô Tucuruvi. Fácil aces...;Rua Murilo Furtado; Tucuruvi;2;2;3;164;0;0;Nenhuma;0;0
550000;Casa a venda   Ótima localização próximo a avenida Bady .  ;Boa Vista; São José do Rio Preto;3;2;2;210;0;0;Nenhuma;0;0
1260000;03 dorms: piso frio, planejados............... 01 suíte: piso frio............... 01 Sala: piso frio, 03 ambientes............... 01 Cozinha: piso frio, planejados............... 0...;Paraiso; Santo André;3;4;3;257;0;0;Nenhuma;1;1
